tweet_id,favorite_count,retweet_count,source,retweeted_status,url
719551379208073216,5134,1945,Twitter for iPhone,Original tweet,https://t.co/S6JHaSMtln
719367763014393856,2838,751,Twitter for iPhone,Original tweet,https://t.co/7mmjyearQW
719339463458033665,4482,1257,Twitter for iPhone,Original tweet,https://t.co/HW50zkcf2R
719332531645071360,3474,968,Twitter for iPhone,Original tweet,https://t.co/htrlmC7saz
718971898235854848,3538,1092,Twitter for iPhone,Original tweet,https://t.co/JRckDkZVRT
718939241951195136,5318,1788,Twitter for iPhone,Original tweet,https://t.co/I9qoe1uEih
718631497683582976,19121,8166,Twitter for iPhone,Original tweet,https://t.co/D9jbbmPmos
718613305783398402,2471,490,Twitter for iPhone,Original tweet,https://t.co/lK9YDkRzPj
718540630683709445,2511,1028,Twitter for iPhone,Original tweet,https://t.co/zSbyvm62xZ
718460005985447936,2748,532,Twitter for iPhone,Original tweet,https://t.co/JyNmyjy3fe
718454725339934721,4935,1522,Twitter for iPhone,Original tweet,https://t.co/4kD16wMA1Z
718246886998687744,1962,508,Twitter for iPhone,Original tweet,https://t.co/FmxOpf2Sgl
718234618122661888,3937,1013,Twitter for iPhone,Original tweet,https://t.co/05S8oYztgb
717841801130979328,2495,609,Twitter for iPhone,Original tweet,https://t.co/ucOEfr2rjV
717790033953034240,2922,1131,Twitter for iPhone,Original tweet,https://t.co/fv9e9AtzSG
717537687239008257,5854,1872,Twitter for iPhone,Original tweet,https://t.co/2ATDsgHD4n
717428917016076293,1636,453,Vine - Make a Scene,Original tweet,https://t.co/6WTfJvtKx6
717421804990701568,3202,857,Twitter for iPhone,Original tweet,https://t.co/LBJqxMGaHi
717047459982213120,6379,1958,Twitter for iPhone,Original tweet,https://t.co/fGgleFiBPq
717009362452090881,3299,986,Twitter for iPhone,Original tweet,https://t.co/JmgF4dMpw0
716802964044845056,4359,1188,Twitter for iPhone,Original tweet,https://t.co/SbX4e6Yg3o
716791146589110272,7432,1556,Twitter for iPhone,Original tweet,https://t.co/h0trcJohYO
716730379797970944,1256,433,Twitter for iPhone,Original tweet,https://t.co/Juid3nnLbC
716447146686459905,13265,5964,Vine - Make a Scene,Original tweet,https://t.co/gHWsCTu90E
716439118184652801,2405,214,Twitter for iPhone,Original tweet,https://t.co/Kky1DPG4iq
716285507865542656,2809,1081,Twitter for iPhone,Original tweet,https://t.co/WIWabMngQZ
716080869887381504,6844,1940,Twitter for iPhone,Original tweet,https://t.co/UACnoyi8zu
715928423106027520,3242,891,Twitter for iPhone,Original tweet,https://t.co/3BhMojONxq
715758151270801409,3784,1451,Vine - Make a Scene,Original tweet,https://t.co/wJX74TSgzP
715733265223708672,4734,1710,Twitter for iPhone,Original tweet,https://t.co/cxl6xGY8B9
715704790270025728,2849,570,Vine - Make a Scene,Original tweet,https://t.co/9PnKkKzoUp
715696743237730304,3964,1309,Twitter for iPhone,Original tweet,https://t.co/cYPHuJYTjC
715680795826982913,4383,1642,Twitter for iPhone,Original tweet,https://t.co/sSugyyRuTp
715360349751484417,5552,1593,Twitter for iPhone,Original tweet,https://t.co/hwv7Wq6gDA
715342466308784130,3084,699,Twitter for iPhone,Original tweet,https://t.co/vSufMAKm3C
715220193576927233,2458,662,Twitter for iPhone,Original tweet,https://t.co/1OBdJkMOFx
715200624753819648,5213,1912,Twitter for iPhone,Original tweet,https://t.co/tvVDY0G911
715009755312439296,4230,1254,Twitter for iPhone,Original tweet,https://t.co/TjnI33RE1i
714982300363173890,3801,1050,Twitter for iPhone,Original tweet,https://t.co/jRm5J3YCmj
714962719905021952,7456,4338,Vine - Make a Scene,Original tweet,https://t.co/T9sgP9ttnQ
714957620017307648,4190,1424,Twitter for iPhone,Original tweet,https://t.co/s8YcfZrWhK
714631576617938945,3321,1013,Twitter for iPhone,Original tweet,https://t.co/3oeFfHjv0Z
714606013974974464,3686,940,Twitter for iPhone,Original tweet,https://t.co/zO4eb7C4tG
714485234495041536,2727,1155,Vine - Make a Scene,Original tweet,https://t.co/MfW2aym5UF
714258258790387713,3072,728,Twitter for iPhone,Original tweet,https://t.co/Akzl5ynMmE
714251586676113411,3329,843,Twitter for iPhone,Original tweet,https://t.co/rDVueNIcEi
714214115368108032,2311,889,Twitter for iPhone,Original tweet,https://t.co/YMx4KWJUAB
714141408463036416,4378,1422,Twitter for iPhone,Original tweet,https://t.co/O2RlKXigHu
713919462244790272,3348,795,Twitter for iPhone,Original tweet,https://t.co/7vyAzIURrE
713909862279876608,1947,544,Vine - Make a Scene,Original tweet,https://t.co/7IWKfbfihS
713900603437621249,2882,751,Twitter for iPhone,Original tweet,https://t.co/mpvaVxKmc1
713761197720473600,4951,1398,Twitter for iPhone,Original tweet,https://t.co/QP6GHi5az9
713411074226274305,4496,1313,Twitter for iPhone,Original tweet,https://t.co/jVJJKlPbvq
713177543487135744,7333,2875,Twitter for iPhone,Original tweet,https://t.co/SqnG9Ap28J
713175907180089344,4534,1487,Twitter for iPhone,Original tweet,https://t.co/xT7XaY4gnW
712809025985978368,18827,6807,Twitter for iPhone,Original tweet,https://t.co/HVGs5aAKAn
712717840512598017,12533,5066,Twitter for iPhone,Original tweet,https://t.co/83RGhdIQz2
712668654853337088,4239,1229,Twitter for iPhone,Original tweet,https://t.co/88aedAmxcl
712438159032893441,5411,1584,Twitter for iPhone,Original tweet,https://t.co/7zjEC501Ul
712309440758808576,246,25,Twitter for iPhone,Original tweet,https://t.co/kJIMNyMNKV
712097430750289920,3842,1051,Twitter for iPhone,Original tweet,https://t.co/8AGcQ4hIfK
712092745624633345,2982,902,Twitter for iPhone,Original tweet,https://t.co/tA0ZiQ7JcG
712085617388212225,3315,492,Twitter for iPhone,Original tweet,https://t.co/yagmFdKlyL
712065007010385924,2302,638,Twitter for iPhone,Original tweet,https://t.co/o2GvskrhHt
711998809858043904,0,128,Twitter for iPhone,This is a retweet,This is a retweet
711968124745228288,8188,2345,Twitter for iPhone,Original tweet,https://t.co/2e6cUtKUuc
711743778164514816,2892,998,Twitter for iPhone,Original tweet,https://t.co/QcSIRDpfVg
711732680602345472,8998,4178,Twitter for iPhone,Original tweet,https://t.co/1KiuZqqOD4
711694788429553666,33374,18637,Twitter for iPhone,Original tweet,https://t.co/Ezu6jQrKAZ
711652651650457602,3917,929,Twitter for iPhone,Original tweet,https://t.co/Sk3CbhmKSW
711363825979756544,3720,1155,Twitter for iPhone,Original tweet,https://t.co/nJIXSPfedK
711306686208872448,3371,744,Twitter for iPhone,Original tweet,https://t.co/wcwoGOkZvz
711008018775851008,3042,621,Twitter for iPhone,Original tweet,https://t.co/68iNM7B5gW
710997087345876993,4637,1400,Twitter for iPhone,Original tweet,https://t.co/Mv37BHEyyD
710844581445812225,2590,701,Twitter for iPhone,Original tweet,https://t.co/UgkTw7TKyM
710833117892898816,2734,543,Twitter for iPhone,Original tweet,https://t.co/PmTR4kxZkq
710658690886586372,2351,571,Twitter for iPhone,Original tweet,https://t.co/0eb7R1Om12
710609963652087808,4865,2411,Vine - Make a Scene,Original tweet,https://t.co/DU7Rb3NDiy
710588934686908417,4613,1898,Twitter for iPhone,Original tweet,https://t.co/kzMVMU8HBV
710296729921429505,2409,750,Vine - Make a Scene,Original tweet,https://t.co/VmtzwAuotq
710283270106132480,2179,523,Twitter for iPhone,Original tweet,https://t.co/ONuBILIYXZ
710272297844797440,4609,1266,Twitter for iPhone,Original tweet,https://t.co/odfLzBonG2
710269109699739648,2429,1142,Twitter for iPhone,Original tweet,https://t.co/OcCDb2bng5
710153181850935296,2953,903,Twitter for iPhone,Original tweet,https://t.co/fG5Pk3Et1I
710140971284037632,2803,895,Twitter for iPhone,Original tweet,https://t.co/nLuPY3pY12
710117014656950272,5587,2014,Twitter for iPhone,Original tweet,https://t.co/h1OX2mLtxV
709918798883774466,3044,1083,Twitter for iPhone,Original tweet,https://t.co/R1gLc5vDqG
709901256215666688,679,101,Twitter for iPhone,Original tweet,https://t.co/k5xsufRKYm https://t.co/ShXk46V13r
709852847387627521,3576,1215,Twitter for iPhone,Original tweet,https://t.co/BNdVZEHRow
709566166965075968,3604,1220,Twitter for iPhone,Original tweet,https://t.co/E9jaU59bh9
709556954897764353,3351,1090,Twitter for iPhone,Original tweet,https://t.co/ijJB0DuOIC
709519240576036864,1516,240,Twitter for iPhone,Original tweet,https://t.co/aczGAV2dK4
709449600415961088,2271,585,Twitter for iPhone,Original tweet,https://t.co/c6af6nYEPo
709409458133323776,2662,695,Twitter for iPhone,Original tweet,https://t.co/Yu0K98VZ9A
709225125749587968,2447,580,Twitter for iPhone,Original tweet,https://t.co/k6fEWHSALn
709207347839836162,12785,5909,Twitter for iPhone,Original tweet,https://t.co/qcZDZGCapg
709198395643068416,2466,652,Twitter for iPhone,Original tweet,https://t.co/sedre1ivTK
709179584944730112,2041,676,Vine - Make a Scene,Original tweet,https://t.co/CLe9ETEjeF
709158332880297985,2072,422,Twitter for iPhone,Original tweet,https://t.co/FjAj3ggXrR
709042156699303936,4827,1662,Twitter for iPhone,Original tweet,https://t.co/7BkkVNu5pd
708853462201716736,1822,663,Vine - Make a Scene,Original tweet,https://t.co/RXjEwpVJf0
708845821941387268,3046,909,Twitter for iPhone,Original tweet,https://t.co/5DLJB4ssvI
708834316713893888,1711,507,Twitter for iPhone,Original tweet,https://t.co/Vd2FqHIIGn
708810915978854401,16734,7028,Twitter for iPhone,Original tweet,https://t.co/2KcuJXL2r4
708738143638450176,2792,831,Twitter for iPhone,Original tweet,https://t.co/wsCB6LFNxD
708711088997666817,2584,733,Twitter for iPhone,Original tweet,https://t.co/Ah7WlYTUBQ
708479650088034305,2598,686,Twitter for iPhone,Original tweet,https://t.co/uC8kUqAz0W
708469915515297792,3147,830,Twitter for iPhone,Original tweet,https://t.co/VwDc6PTDzk
708400866336894977,16258,10244,Vine - Make a Scene,Original tweet,https://t.co/xdNNEZdGJY
708356463048204288,3647,1336,Twitter for iPhone,Original tweet,https://t.co/oSuEGw0BhX
708349470027751425,2392,749,Twitter for iPhone,Original tweet,https://t.co/tK7a0AxQfd
708149363256774660,4345,1575,Twitter for iPhone,Original tweet,https://t.co/VEFkvWCoHF
708130923141795840,3449,859,Twitter for iPhone,Original tweet,https://t.co/XKhobeGuvT
708119489313951744,2735,995,Twitter for iPhone,Original tweet,https://t.co/kDamUfeIpm
708109389455101952,1975,556,Twitter for iPhone,Original tweet,https://t.co/mhPSADiJmZ
708026248782585858,4447,1953,Twitter for iPhone,Original tweet,https://t.co/5AJs8TIV1U
707995814724026368,3183,1138,Twitter for iPhone,Original tweet,https://t.co/NiQQWzIzzq
707983188426153984,51,2,Twitter for iPhone,Original tweet,)
707969809498152960,2753,979,Twitter for iPhone,Original tweet,https://t.co/dGoTWNfIsm
707776935007539200,3335,967,Twitter for iPhone,Original tweet,https://t.co/DB8fyeDs8B
707741517457260545,2530,624,Twitter for iPhone,Original tweet,https://t.co/0nMgoue8IR
707738799544082433,4163,2506,Vine - Make a Scene,Original tweet,https://t.co/2vRmkkOLcN
707693576495472641,3481,1015,Twitter for iPhone,Original tweet,https://t.co/84L4ED9Tpi
707629649552134146,2617,891,Vine - Make a Scene,Original tweet,https://t.co/NL2KwOioBh
707610948723478529,17253,6467,Twitter for iPhone,Original tweet,https://t.co/oHKJHghrp5
707420581654872064,2315,707,Twitter for iPhone,Original tweet,https://t.co/xOrUyj7K30
707411934438625280,2333,606,Twitter for iPhone,Original tweet,https://t.co/uQsCJ8pf51
707387676719185920,3558,1308,Twitter for iPhone,Original tweet,https://t.co/XP5o7zGn0E
707377100785885184,3330,1102,Twitter for iPhone,Original tweet,https://t.co/iKThgKnW1j
707315916783140866,2516,653,Twitter for iPhone,Original tweet,https://t.co/BjpOa52jQ4
707297311098011648,2825,797,Twitter for iPhone,Original tweet,https://t.co/B6dmZmJBdK
707059547140169728,2633,686,Twitter for iPhone,Original tweet,https://t.co/D7rorf4YKL
707038192327901184,2225,802,Twitter for iPhone,Original tweet,https://t.co/z0cs7E4Xjj
707021089608753152,4157,1391,Twitter for iPhone,Original tweet,https://t.co/gHtW5cgyy7
707014260413456384,2339,601,Twitter for iPhone,Original tweet,https://t.co/15yCmd43zU
706904523814649856,14829,7995,Vine - Make a Scene,Original tweet,https://t.co/3PoKf6cw7f
706901761596989440,2097,607,Twitter for iPhone,Original tweet,https://t.co/FMUxir5pYu
706681918348251136,3375,989,Twitter for iPhone,Original tweet,https://t.co/CFPIcGcwJv
706644897839910912,2617,1112,Twitter for iPhone,Original tweet,https://t.co/cdOkfEpjFw
706593038911545345,2190,644,Twitter for iPhone,Original tweet,https://t.co/6aJrjKfNqX
706538006853918722,3521,1449,Twitter for iPhone,Original tweet,https://t.co/bxjO45rXKd
706516534877929472,3151,1045,Twitter for iPhone,Original tweet,https://t.co/KUS0xl7XIp
706346369204748288,3506,944,Twitter for iPhone,Original tweet,https://t.co/VZV6oMJmU6
706310011488698368,21714,8076,Twitter for iPhone,Original tweet,https://t.co/GGmcTIkBbf
706291001778950144,1728,480,Twitter for iPhone,Original tweet,https://t.co/qy33OBcexg
706265994973601792,2773,947,Twitter for iPhone,Original tweet,https://t.co/lA6a8GefrV
706169069255446529,3967,2254,Twitter for iPhone,Original tweet,https://t.co/WN4C6miCzR
706166467411222528,5252,1631,Twitter for iPhone,Original tweet,https://t.co/sA7P3JSqiv
706153300320784384,1510,387,Vine - Make a Scene,Original tweet,https://t.co/KxYXHUHUi2
705975130514706432,3162,741,Twitter for iPhone,Original tweet,https://t.co/cfn81n3FLO
705970349788291072,3205,906,Twitter for iPhone,Original tweet,https://t.co/8tjnz1L8DI
705898680587526145,2404,565,Twitter for iPhone,Original tweet,https://t.co/c67nUjwmFs
705786532653883392,1978,527,Twitter for iPhone,Original tweet,https://t.co/xwPE9faVZR
705591895322394625,3228,1169,Twitter for iPhone,Original tweet,https://t.co/nPTBsdm3BF
705475953783398401,3005,934,Twitter for iPhone,Original tweet,https://t.co/zQUuVu812n
705442520700944385,4511,1653,Twitter for iPhone,Original tweet,https://t.co/EEIkAGVY64
705428427625635840,3868,1713,Twitter for iPhone,Original tweet,https://t.co/ih6epBOxIA
705239209544720384,3050,763,Twitter for iPhone,Original tweet,https://t.co/wnsblfu7XE
705223444686888960,2619,807,Twitter for iPhone,Original tweet,https://t.co/YMkxhGWUqv
705102439679201280,2183,521,Twitter for iPhone,Original tweet,https://t.co/Pg18CDFC7Z
705066031337840642,2215,626,Twitter for iPhone,Original tweet,https://t.co/VA6jnNUyuW
704871453724954624,4338,1130,Twitter for iPhone,Original tweet,https://t.co/mIQ1KoVsmU
704859558691414016,2284,549,Twitter for iPhone,Original tweet,https://t.co/81mvJ0rGRu
704847917308362754,5178,1559,Twitter for iPhone,Original tweet,https://t.co/kQPVxqA3gq
704819833553219584,2691,1006,Twitter for iPhone,Original tweet,https://t.co/EatAd8JhyW
704761120771465216,6737,2954,Twitter for iPhone,Original tweet,https://t.co/Lu0ECu5tO5
704499785726889984,2978,1029,Twitter for iPhone,Original tweet,https://t.co/dlF93GLnDc
704491224099647488,771,80,Twitter for iPhone,Original tweet,C
704480331685040129,3451,1086,Twitter for iPhone,Original tweet,https://t.co/qv6qlEUCEe
704364645503647744,8143,3618,Twitter for iPhone,Original tweet,https://t.co/5zX5XD3i6K
704347321748819968,1610,356,Twitter for iPhone,Original tweet,https://t.co/INphk4ltkZ
704134088924532736,1531,472,Vine - Make a Scene,Original tweet,https://t.co/h5aI0Tim4j
704113298707505153,1881,574,Twitter for iPhone,Original tweet,https://t.co/XpYMBQ1FD8
704054845121142784,2977,930,Twitter for iPhone,Original tweet,https://t.co/9dpcw6MdWa
703774238772166656,1871,474,Twitter for iPhone,Original tweet,https://t.co/ZvxdB4i9AG
703769065844768768,3334,1159,Twitter for iPhone,Original tweet,https://t.co/QQZDCYl6zT
703631701117943808,2637,690,Twitter for iPhone,Original tweet,https://t.co/XTVbSRdvcp
703611486317502464,3921,1552,Twitter for iPhone,Original tweet,https://t.co/JSmX1FIEaW
703425003149250560,3857,1385,Twitter for iPhone,Original tweet,https://t.co/6JYLpUmBrC
703407252292673536,2492,707,Twitter for iPhone,Original tweet,https://t.co/GUbFF4o6dZ
703382836347330562,3575,1158,Twitter for iPhone,Original tweet,https://t.co/B9dOrmnPVt
703356393781329922,1948,392,Twitter for iPhone,Original tweet,https://t.co/8rc5I22bBf
703268521220972544,2001,556,Twitter for iPhone,Original tweet,https://t.co/eBcqv9SPkY
703079050210877440,7519,3142,Twitter for iPhone,Original tweet,https://t.co/hMjzhdUHaW
703041949650034688,26800,12715,Twitter for iPhone,Original tweet,https://t.co/iHe6liLwWR
702932127499816960,2639,736,Twitter for iPhone,Original tweet,https://t.co/LUFnwzznaV
702899151802126337,1631,461,Vine - Make a Scene,Original tweet,https://t.co/F9aLnADVIw
702684942141153280,3283,1086,Twitter for iPhone,Original tweet,https://t.co/d2b5C2R0aO
702671118226825216,2240,568,Twitter for iPhone,Original tweet,https://t.co/MpH1Fe9LhZ
702598099714314240,12413,3500,Twitter for iPhone,Original tweet,https://t.co/IpAoztle2s
702539513671897089,2933,974,Twitter for iPhone,Original tweet,https://t.co/4EnShAQjv6
702332542343577600,3246,1572,Vine - Make a Scene,Original tweet,https://t.co/Dph4FDGoMd
702321140488925184,3324,1057,Twitter for iPhone,Original tweet,https://t.co/7u8mM99Tj5
702276748847800320,2509,775,Twitter for iPhone,Original tweet,https://t.co/rSNCEiTtfI
702217446468493312,4876,1361,Twitter for iPhone,Original tweet,https://t.co/y35Y1TJERY
701981390485725185,3509,1004,Twitter for iPhone,Original tweet,https://t.co/fZRob6eotY
701952816642965504,3899,1045,Twitter for iPhone,Original tweet,https://t.co/KInss2PXyX
701889187134500865,3601,1412,Twitter for iPhone,Original tweet,https://t.co/rH9SQgZUnQ
701805642395348998,3479,1709,Vine - Make a Scene,Original tweet,https://t.co/8sdVenUAqr
701601587219795968,2127,464,Twitter for iPhone,Original tweet,https://t.co/MWw3pVMhJA
701570477911896070,2867,940,Twitter for iPhone,Original tweet,https://t.co/yVdMsVYHIx
701545186879471618,2702,619,Twitter for iPhone,Original tweet,https://t.co/SDVkc4m96M
701214700881756160,12434,5209,Twitter for iPhone,Original tweet,https://t.co/JKXh0NbBNL
700890391244103680,2252,575,Twitter for iPhone,Original tweet,https://t.co/TBv7Qh1zxZ
700864154249383937,2638,628,Twitter for iPhone,Original tweet,https://t.co/ItSsE92gCW
700847567345688576,2504,510,Twitter for iPhone,Original tweet,https://t.co/110Eeg7KW3
700796979434098688,2484,962,Twitter for iPhone,Original tweet,https://t.co/5XaR0kj8cr
700747788515020802,23274,9496,Twitter for iPhone,Original tweet,https://t.co/22x9SbCYCU
700518061187723268,2665,809,Twitter for iPhone,Original tweet,https://t.co/JQGMP7kzjD
700505138482569216,2323,585,Twitter for iPhone,Original tweet,https://t.co/5fMdH8GFaq
700462010979500032,4207,1822,Twitter for iPhone,Original tweet,https://t.co/ALO02IAKCn
700167517596164096,2676,752,Twitter for iPhone,Original tweet,https://t.co/A0h4lnhU4s
700151421916807169,2273,682,Twitter for iPhone,Original tweet,https://t.co/o9aJVPB25n
700143752053182464,7662,2777,Twitter for iPhone,Original tweet,https://t.co/Fbdr5orUrJ
700062718104104960,2695,702,Twitter for iPhone,Original tweet,https://t.co/UtFI7eUCjE
700029284593901568,2108,599,Twitter for iPhone,Original tweet,https://t.co/8Nuny4lLE3
700002074055016451,3375,1362,Twitter for iPhone,Original tweet,https://t.co/x0ZDlNqfb1
699801817392291840,3115,969,Twitter for iPhone,Original tweet,https://t.co/qI8yvqKG02
699788877217865730,2272,513,Twitter for iPhone,Original tweet,https://t.co/5bjrIRqByp
699779630832685056,2805,1264,Twitter for iPhone,Original tweet,https://t.co/B28ebc5LzQ
699775878809702401,1989,609,Twitter for iPhone,Original tweet,https://t.co/TEHu55ZQKD
699691744225525762,10456,4702,Twitter for iPhone,Original tweet,https://t.co/ZJnCxlIf62
699446877801091073,6057,2661,Twitter for iPhone,Original tweet,https://t.co/9fojElzIxx
699434518667751424,2207,523,Twitter for iPhone,Original tweet,https://t.co/hTE2PEwGvi
699423671849451520,1396,332,Twitter for iPhone,Original tweet,https://t.co/b8ncwl6TlE
699413908797464576,2110,631,Twitter for iPhone,Original tweet,https://t.co/6r4GFZY5WS
699370870310113280,1925,449,Twitter for iPhone,Original tweet,https://t.co/iNFIHvcVur
699323444782047232,3215,876,Twitter for iPhone,Original tweet,https://t.co/Rizm1LWh4z
699088579889332224,2276,646,Twitter for iPhone,Original tweet,https://t.co/VfLoDZecJ7
699079609774645248,2495,670,Twitter for iPhone,Original tweet,https://t.co/A2j2StfNgL
699072405256409088,3045,1213,Twitter for iPhone,Original tweet,https://t.co/7WrAWKdBac
699060279947165696,3831,1836,Vine - Make a Scene,Original tweet,https://t.co/n6wND1v7il
699036661657767936,2652,1216,Twitter for iPhone,Original tweet,https://t.co/7u6VnZ1UFe
698989035503689728,3425,1000,Twitter for iPhone,Original tweet,https://t.co/3BrRIWjG35
698953797952008193,2746,920,Twitter for iPhone,Original tweet,https://t.co/oW9XMYG3F4
698907974262222848,2590,636,Twitter for iPhone,Original tweet,https://t.co/GXq43zFfBu
698710712454139905,2513,690,Twitter for iPhone,Original tweet,https://t.co/rKjK88D05Z
698703483621523456,1474,385,Twitter for iPhone,Original tweet,https://t.co/hEH19t1eFp
698635131305795584,1315,347,Twitter for iPhone,Original tweet,https://t.co/rb8nzVNh7F
698549713696649216,2374,635,Twitter for iPhone,Original tweet,https://t.co/EPdQquc1dG
698355670425473025,1904,459,Twitter for iPhone,Original tweet,https://t.co/MrdPZz1CGk
698342080612007937,2302,965,Twitter for iPhone,Original tweet,https://t.co/VmFfWMjNkp
698262614669991936,4843,2036,Twitter for iPhone,Original tweet,https://t.co/S712MJXulD
698195409219559425,17060,6084,Twitter for iPhone,Original tweet,https://t.co/GPaoH5qWEk
698178924120031232,2860,754,Twitter for iPhone,Original tweet,https://t.co/BJbtCqGwZK
697995514407682048,1548,337,Twitter for iPhone,Original tweet,https://t.co/yAASRDPJnQ
697990423684476929,3354,1317,Twitter for iPhone,Original tweet,https://t.co/MVvbQW88Pv
697943111201378304,2437,696,Twitter for iPhone,Original tweet,https://t.co/e8bj97CisO
697881462549430272,3067,1205,Twitter for iPhone,Original tweet,https://t.co/pHktDjpFr8
697630435728322560,1784,548,Vine - Make a Scene,Original tweet,https://t.co/VmF35YvtqP
697616773278015490,3217,1026,Twitter for iPhone,Original tweet,https://t.co/Jxd5pR02Cn
697596423848730625,3075,1281,Twitter for iPhone,Original tweet,https://t.co/5USjFjKI7Z
697575480820686848,2071,506,Twitter for iPhone,Original tweet,https://t.co/PsqqotpBBQ
697516214579523584,2104,1136,Vine - Make a Scene,Original tweet,https://t.co/LHFfUyLBZT
697482927769255936,2463,686,Twitter for iPhone,Original tweet,https://t.co/YKvt0J5MXr
697463031882764288,3479,1416,Twitter for iPhone,Original tweet,https://t.co/HppvrYuamZ
697270446429966336,4772,1913,Twitter for iPhone,Original tweet,https://t.co/7rS33sCKMS
697259378236399616,3351,1023,Twitter for iPhone,Original tweet,https://t.co/iAeQNueou8
697255105972801536,3081,1181,Twitter for iPhone,Original tweet,https://t.co/Oe0XSGmfoP
697242256848379904,2561,681,Twitter for iPhone,Original tweet,https://t.co/7GQ7BTxywN
696900204696625153,3230,1036,Twitter for iPhone,Original tweet,https://t.co/NKuON5Al8i
696894894812565505,2377,686,Twitter for iPhone,Original tweet,https://t.co/RJvUjgGH5z
696886256886657024,4953,1835,Twitter for iPhone,Original tweet,https://t.co/WqoZtX9jmJ
696877980375769088,2476,718,Twitter for iPhone,Original tweet,https://t.co/XhR7PAgcwF
696754882863349760,1509,367,Twitter for iPhone,Original tweet,https://t.co/l9k7TPP7Tp
696744641916489729,2104,954,Vine - Make a Scene,Original tweet,https://t.co/ghhbMAFPW8
696713835009417216,2411,662,Twitter for iPhone,Original tweet,https://t.co/6J8Ibwy1X6
696518437233913856,3972,1733,Twitter for iPhone,Original tweet,r
696490539101908992,1234,145,Twitter for iPhone,Original tweet,e
696488710901260288,2586,1034,Twitter for iPhone,Original tweet,https://t.co/zKzq4nIY86
696405997980676096,3256,1172,Twitter for iPhone,Original tweet,https://t.co/CIFLjiTFwZ
696100768806522880,1968,664,Vine - Make a Scene,Original tweet,https://t.co/7ODQWHwYDx
695816827381944320,3066,1183,Twitter for iPhone,Original tweet,https://t.co/VsQdLxrv9h
695794761660297217,3225,791,Twitter for iPhone,Original tweet,https://t.co/PccQ1CFEDd
695767669421768709,1900,761,Twitter for iPhone,Original tweet,https://t.co/U0D1sbIDrG
695629776980148225,4658,2139,Twitter for iPhone,Original tweet,https://t.co/NIvxgSQ9BS
695446424020918272,4471,1844,Twitter for iPhone,Original tweet,https://t.co/f9qlKiv39T
695409464418041856,8814,3644,Twitter for iPhone,Original tweet,https://t.co/lORINwFXIV
695314793360662529,3704,1478,Twitter for iPhone,Original tweet,https://t.co/ioFy0cmK03
695095422348574720,2678,627,Twitter for iPhone,Original tweet,https://t.co/2L8pI0Z2Ib
695074328191332352,2892,1118,Twitter for iPhone,Original tweet,https://t.co/dH3GzcjCtQ
695064344191721472,1626,597,Twitter for iPhone,Original tweet,https://t.co/uaJmNgXR2P
695051054296211456,2707,795,Twitter for iPhone,Original tweet,https://t.co/vityMwPKKi
694925794720792577,2750,935,Vine - Make a Scene,Original tweet,https://t.co/Vn6w5w8TO2
694905863685980160,2802,950,Twitter for iPhone,Original tweet,https://t.co/CJJpjTMzPQ
694669722378485760,36427,14660,Twitter for iPhone,Original tweet,https://t.co/9mb0P2rjk2
694356675654983680,1530,290,Twitter for iPhone,Original tweet,https://t.co/SQsEBWxPyG
694352839993344000,2074,628,Twitter for iPhone,Original tweet,https://t.co/6NgsQJuSBJ
694342028726001664,1596,487,Vine - Make a Scene,Original tweet,https://t.co/oCImpQuoRb
694329668942569472,2037,511,Twitter for iPhone,Original tweet,https://t.co/oToIkYnEGn
694206574471057408,4244,2069,Twitter for iPhone,Original tweet,https://t.co/Sd4qAdSRqI
694183373896572928,3004,945,Twitter for iPhone,Original tweet,https://t.co/pVebzwRioD
694001791655137281,3462,1046,Twitter for iPhone,Original tweet,https://t.co/YoII7tWXMT
693993230313091072,1903,406,Vine - Make a Scene,Original tweet,https://t.co/gzRghPC61H
693942351086120961,1769,376,Twitter for iPhone,Original tweet,https://t.co/LCA6Fr3X2M
693647888581312512,2744,601,Twitter for iPhone,Original tweet,https://t.co/LSTAwTdTaw
693644216740769793,1371,126,Twitter for iPhone,Original tweet,f
693642232151285760,2584,417,Twitter for iPhone,Original tweet,https://t.co/6BS9XEip9a
693629975228977152,2486,806,Twitter for iPhone,Original tweet,https://t.co/Tn9Mp0oPoJ
693622659251335168,1565,378,Twitter for iPhone,Original tweet,https://t.co/a1IrjaID3X
693590843962331137,5145,1988,Twitter for iPhone,Original tweet,https://t.co/fShNNhBWYx
693582294167244802,1680,260,Twitter for iPhone,Original tweet,I
693486665285931008,1809,647,Twitter for iPhone,Original tweet,https://t.co/S6cQsIoX27
693280720173801472,3415,1258,Twitter for iPhone,Original tweet,https://t.co/UzbhwXcLne
693267061318012928,2430,825,Vine - Make a Scene,Original tweet,https://t.co/waN6EW0wfM
693262851218264065,2266,508,Twitter for iPhone,Original tweet,https://t.co/DYUsHtL2aR
693231807727280129,2921,749,Twitter for iPhone,Original tweet,https://t.co/bpZsGMqVVP
693155686491000832,8013,3271,Twitter for iPhone,Original tweet,https://t.co/At8Kxc5H9U
693109034023534592,1743,628,Twitter for iPhone,Original tweet,https://t.co/NY3cPAZAIM
693095443459342336,1895,475,Twitter for iPhone,Original tweet,https://t.co/OhodPIDOpW
